Cdc28	YNL321W	15744308	YBR160W	YNL321W
Cdc28	Pol1	15744308	YBR160W	YNL102W
Cdc28	Orc1	15744308,11572976	YBR160W	YML065W
Cdc28	YNR047W	15744308	YBR160W	YNR047W
Cdc28	Cdc20	15744308	YBR160W	YGL116W
Cdc28	Zip1	15744308	YBR160W	YDR285W
Cdc28	Dpb2	15744308,14747467,14574415	YBR160W	YPR175W
Cdc28	Rlf2	15744308	YBR160W	YPR018W
Cdc28	Nbp1	15744308,14574415	YBR160W	YLR457C
Cdc28	Sac7	15744308	YBR160W	YDR389W
Cdc28	Mob1	15744308	YBR160W	YIL106W
Cdc28	Bud6	15744308	YBR160W	YLR319C
Cdc28	Tus1	15744308	YBR160W	YLR425W
Cdc28	Dna43	15744308	YBR160W	YIL150C
Cdc28	Pds1	14574415,12050115	YBR160W	YDR113C
Cdc28	Msb1	15744308	YBR160W	YOR188W
Cdc28	Lte1	15744308	YBR160W	YAL024C
Cdc28	Nup60	15744308	YBR160W	YAR002W
Cdc28	Lrs4	15744308	YBR160W	YDR439W
Cdc28	Yta7	15744308	YBR160W	YGR270W
Cdc28	Ash1	15744308	YBR160W	YKL185W
Cdc28	Mcm2	15744308	YBR160W	YBL023C
Cdc28	Mpt1	15744308	YBR160W	YMR005W
Cdc28	YKR078W	15744308	YBR160W	YKR078W
Cdc28	Hho1	11827161	YBR160W	YPL127C
Cdc28	Rfc1	15744308	YBR160W	YOR217W
Cdc28	YLR278C	15744308	YBR160W	YLR278C
Cdc28	Arg1	15744308	YBR160W	YOL058W
Cdk1	Swe1	16096060	YBR160W	YJL187C
Cdc2	Bub1	12606573	YDL102W	YGR188C
Pkc1	Ura7	12709422,12670958	YBL105C	YBL039C
Pkc1	Pfk2	11724581	YBL105C	YMR205C
Pkc1	Opi1	11395523	YBL105C	YHL020C
Pkc1	Bck1	7874200	YBL105C	YJL095W
Ctk1	Rpb1	14731395	YKL139W	YDL140C
Ste7	Gic2	11062466	YDL159W	YDR309C
Ste7	Fus3	14732097,8668180,8314085	YDL159W	YBL016W
Ste7	Kss1	14732097,9744865,8668180	YDL159W	YGR040W
Bur1	Rpb1	12972617,11390638	YPR161C	YDL140C
Bud32	Bud32	12023889	YGR262C	YGR262C
Bud32	Grx4	14519092	YGR262C	YER174C
Sat4	Tub4	11062466	YCR008W	YLR212C
Tor1	Gln3	10940301	YJR066W	YER040W
Kin3	Hec1	12386167	YOR233W	YIL144W
Cds1	Cdc25	9572736	YBR029C	YLR310C
YPL141C	Red1	11062466	YPL141C	YLR263W
YPL141C	Ptk2	11062466	YPL141C	YJR059W
YPL141C	Hog1	11062466	YPL141C	YLR113W
Pka3	Swi6	11062466	YKL166C	YLR182W
Ctk2	Tub4	11062466	YJL006C	YLR212C
YBR028C	Rad9	11062466	YBR028C	YDR217C
Tpk3	Red1	11062466	YKL166C	YLR263W
Ptk2	Axl2	11062466	YJR059W	YIL140W
CK2	Fip1	16496213	None	YJR093C
CK2	TBP	10094403	None	None
CK2	Prs1	9448731	None	YKL181W
CK2	TIF5	12518314	None	YPR041W
CK2	Sic1	14756785	None	YLR079W
CK2	eIF5	12518314	None	YPR041W
CK2	RPP2B	8588489	None	YDR382W
CK2	Abf1	7608180	None	YKL112W
CK2	Bdf1	15143168	None	YLR399C
CK2	CAF20	7592868	None	YOR276W
CK2	RPP2A	8588489	None	YOL039W
CK2	CDC33	7592868	None	YOL139C
CK2	rpP0	9843429	None	YLR340W
CK2	RPP1A	8588489	None	YDL081C
CK2	Opi1	16407309	None	YHL020C
CK2	Cdc28	11827161,10998356	None	YBR160W
CK2	Top2	7932731,1316274	None	YNL088W
CK2	Srp1	9258433	None	YNL189W
CK2	RPP1B	8588489	None	YDL130W
Hrr25	Swi6	9012827	YPL204W	YLR182W
Hrr25	Ste50	14555477	YPL204W	YCL032W
Hrr25	Crz1	14597664	YPL204W	YNL027W
Mpk1	Rlm1	12410835,10594829	YHR030C	YPL089C
Rad3	Rad26	10559981	YER171W	YJR035W
Srb10	Taf2	14749387	YPL042C	YCR042C
Srb10	Med2	14988503	YPL042C	YDL005C
Srb10	Gal4	10805731	YPL042C	YPL248C
Srb10	Ste12	12520306	YPL042C	YHR084W
Srb10	Bdf1	14749387	YPL042C	YLR399C
Srb10	Rpb1	14749387,12200444	YPL042C	YDL140C
Srb10	Msn2	11331604	YPL042C	YMR037C
